record_id,Timestamp,Location,Latitude,Longitude,Day_of_Week,Hour_of_Day,Incident_Congestion,Weather_Condition,Road_Condition,Vehicle_Type,Vehicle_Damage,Accident_Severity,Accident_Reason,Driver_Violation,Number_of_Deaths,Number_of_Injuries,Summary_Road_Name,Daily_Traffic_Volume,Daily_Average_Speed,Daily_Congestion_Level,Daily_Incident_Reports,Daily_Public_Transport_Usage,Daily_Parking_Usage,Day_of_Week_Name,Time_of_Day,Day_of_Week_Num,Month,Is_Weekend
2814,2023-04-11 03:51:00,Whitefield,12.959509,77.674885,Tuesday,3,Moderate,Foggy,Potholes,Car,Unknown,No Injury,Distracted Driving,Jumping Signal,0,0,ITPL Main Road,53137,7.29,88.77,0,48.12,57.35,Tuesday,Night,1,4,0
2815,2023-10-05 18:05:00,Whitefield,12.965279,77.489587,Thursday,18,Heavy,Raining,Wet,Bicycle,Moderate,Minor,Ignoring Signal,Unknown,0,2,ITPL Main Road,48769,14.34,84.75,1,46.22,64.67,Thursday,Evening,3,10,0
2816,2023-05-03 12:54:00,HSR Layout,13.087754,77.639007,Wednesday,12,Light,Overcast,Under Construction,Bicycle,Moderate,Serious,Drunk Driving,Overspeeding,0,3,27th Main Road,31897,31.5,55.5,0,70.73,78.58,Wednesday,Afternoon,2,5,0
2817,2023-12-21 17:07:00,HSR Layout,13.077108,77.688954,Thursday,17,Heavy,Foggy,Dry,Truck,Severe,Serious,Ignoring Signal,Unknown,0,4,27th Main Road,17752,44.82,30.0,1,31.81,66.34,Thursday,Evening,3,12,0
2818,2023-08-14 07:12:00,Indiranagar,13.053883,77.721053,Monday,7,Moderate,Cloudy,Under Construction,Motorcycle,Moderate,Minor,Drunk Driving,Unknown,0,1,CMH Road,9341,52.12,30.0,0,37.46,77.53,Monday,Morning,0,8,0
2819,2023-05-18 14:26:00,Koramangala,12.827493,77.619156,Thursday,14,Light,Raining,Under Construction,Motorcycle,Moderate,Minor,Ignoring Signal,Unknown,0,2,Sony World Junction,34279,21.12,50.11,0,55.85,69.97,Thursday,Afternoon,3,5,0
2820,2023-10-06 16:29:00,Indiranagar,12.879718,77.697541,Friday,16,Moderate,Haze,Wet,Bus,Severe,Serious,Drunk Driving,No Helmet,0,2,100 Feet Road,40310,23.24,61.15,0,66.4,53.58,Friday,Afternoon,4,10,0
2821,2023-11-29 07:19:00,Indiranagar,12.947961,77.573152,Wednesday,7,Light,Raining,Under Construction,Bicycle,Moderate,Minor,Drunk Driving,Jumping Signal,0,2,CMH Road,39884,18.62,57.04,1,83.58,61.85,Wednesday,Morning,2,11,0
2822,2023-05-21 17:24:00,Jayanagar,12.899179,77.670518,Sunday,17,Very Heavy,Foggy,Wet,Car,Moderate,Serious,Speeding,Jumping Signal,0,4,South End Circle,18741,45.0,31.92,0,40.42,89.05,Sunday,Evening,6,5,1
2823,2023-08-16 12:28:00,Indiranagar,12.948491,77.733555,Wednesday,12,Light,Haze,Dry,Bus,Minor,Minor,Distracted Driving,Overspeeding,0,1,CMH Road,8259,51.69,30.0,0,82.73,85.05,Wednesday,Afternoon,2,8,0
2824,2023-06-15 06:30:00,Koramangala,13.025896,77.514313,Thursday,6,Moderate,Overcast,Potholes,Bus,Minor,Minor,Ignoring Signal,Overspeeding,0,1,Sony World Junction,43042,20.7,72.66,0,32.96,85.68,Thursday,Morning,3,6,0
2825,2023-04-28 01:17:00,Koramangala,12.893169,77.549443,Friday,1,Light,Cloudy,Under Construction,Truck,Minor,Minor,Speeding,Jumping Signal,0,1,Sony World Junction,21062,41.5,30.0,0,36.6,51.71,Friday,Night,4,4,0
2826,2023-09-14 07:48:00,HSR Layout,12.861115,77.608947,Thursday,7,Moderate,Clear,Dry,Truck,Minor,Minor,Ignoring Signal,Unknown,0,1,27th Main Road,42864,16.62,63.33,3,32.12,75.62,Thursday,Morning,3,9,0
2827,2023-11-07 11:36:00,Jayanagar,12.934739,77.473271,Tuesday,11,Very Heavy,Cloudy,Dry,Bicycle,Moderate,Serious,Ignoring Signal,Overspeeding,0,4,South End Circle,7262,57.26,30.0,0,58.61,66.75,Tuesday,Morning,1,11,0
2828,2023-02-27 13:56:00,Jayanagar,13.064274,77.739264,Monday,13,Moderate,Clear,Wet,Auto Rickshaw,Moderate,Serious,Speeding,Overspeeding,0,2,South End Circle,13317,46.24,30.0,1,48.23,67.05,Monday,Afternoon,0,2,0
2829,2023-08-03 10:15:00,Jayanagar,13.095424,77.63088,Thursday,10,Heavy,Cloudy,Dry,Bicycle,Unknown,No Injury,Distracted Driving,Unknown,0,0,South End Circle,33033,26.83,55.68,3,46.62,70.54,Thursday,Morning,3,8,0
2830,2023-10-04 02:26:00,Koramangala,13.065763,77.454383,Wednesday,2,Moderate,Cloudy,Under Construction,Motorcycle,Minor,Minor,Distracted Driving,No Helmet,0,1,80 Feet Road,20716,43.32,31.09,1,45.62,64.57,Wednesday,Night,2,10,0
2831,2023-05-24 09:12:00,Jayanagar,12.954352,77.698739,Wednesday,9,Very Heavy,Overcast,Dry,Auto Rickshaw,Severe,Serious,Ignoring Signal,Jumping Signal,0,2,South End Circle,46514,11.57,78.4,1,55.74,57.59,Wednesday,Morning,2,5,0
2832,2023-11-28 18:34:00,Indiranagar,13.08159,77.677905,Tuesday,18,Heavy,Clear,Wet,Truck,Moderate,Minor,Speeding,Jumping Signal,0,2,100 Feet Road,42470,15.18,71.34,4,50.38,96.29,Tuesday,Evening,1,11,0
2833,2023-06-28 22:55:00,Jayanagar,12.905516,77.4578,Wednesday,22,Light,Cloudy,Under Construction,Bicycle,Moderate,Minor,Ignoring Signal,No Helmet,0,2,South End Circle,35631,28.98,52.37,0,59.37,56.16,Wednesday,Night,2,6,0
2834,2023-02-13 09:51:00,Koramangala,12.851893,77.643085,Monday,9,Heavy,Overcast,Under Construction,Truck,Moderate,Serious,Drunk Driving,Jumping Signal,0,4,80 Feet Road,36831,24.33,62.99,0,42.22,62.73,Monday,Morning,0,2,0
2835,2023-02-25 13:50:00,Koramangala,12.888063,77.511553,Saturday,13,Moderate,Overcast,Potholes,Bus,Severe,Serious,Drunk Driving,No Helmet,0,4,80 Feet Road,25617,38.99,45.72,0,84.31,90.8,Saturday,Afternoon,5,2,1
2836,2023-07-23 17:04:00,Koramangala,12.983856,77.504753,Sunday,17,Heavy,Overcast,Dry,Bicycle,Minor,Minor,Speeding,Unknown,0,1,80 Feet Road,45514,11.71,73.51,0,56.74,81.21,Sunday,Evening,6,7,1
2837,2023-10-08 16:52:00,Whitefield,12.980928,77.511331,Sunday,16,Moderate,Haze,Under Construction,Bus,Minor,Minor,Distracted Driving,Jumping Signal,0,1,Marathahalli Bridge,50089,10.7,83.54,0,75.98,71.21,Sunday,Afternoon,6,10,1
2838,2023-12-12 18:30:00,Indiranagar,12.931437,77.658688,Tuesday,18,Very Heavy,Haze,Potholes,Truck,Unknown,No Injury,Speeding,No Helmet,0,0,CMH Road,23254,32.13,41.61,2,37.77,74.82,Tuesday,Evening,1,12,0
2839,2023-07-24 08:41:00,Indiranagar,12.952672,77.479195,Monday,8,Heavy,Raining,Under Construction,Truck,Unknown,No Injury,Ignoring Signal,Unknown,0,0,100 Feet Road,21849,36.23,30.0,1,71.67,67.18,Monday,Morning,0,7,0
2840,2023-06-21 11:58:00,Koramangala,12.826717,77.653374,Wednesday,11,Very Heavy,Clear,Potholes,Bus,Unknown,No Injury,Ignoring Signal,Jumping Signal,0,0,Sony World Junction,26547,37.28,41.43,0,57.09,80.19,Wednesday,Morning,2,6,0
2841,2023-05-16 09:02:00,Jayanagar,12.831033,77.732725,Tuesday,9,Very Heavy,Clear,Wet,Motorcycle,Moderate,Minor,Distracted Driving,Overspeeding,0,1,South End Circle,9809,49.8,30.0,0,62.81,57.71,Tuesday,Morning,1,5,0
2842,2023-01-29 15:07:00,Koramangala,12.904274,77.489591,Sunday,15,Light,Overcast,Dry,Motorcycle,Minor,Minor,Speeding,No Helmet,0,2,Sony World Junction,57052,7.08,92.44,0,59.4,69.73,Sunday,Afternoon,6,1,1
2843,2023-02-02 23:18:00,Jayanagar,12.830987,77.627765,Thursday,23,Light,Cloudy,Dry,Car,Unknown,No Injury,Speeding,Unknown,0,0,4th Block Complex,57122,13.27,86.8,0,56.97,96.69,Thursday,Night,3,2,0
2844,2023-08-28 01:04:00,Whitefield,12.912269,77.740552,Monday,1,Moderate,Foggy,Wet,Bicycle,Moderate,Minor,Drunk Driving,No Helmet,0,1,ITPL Main Road,24726,39.04,44.26,0,65.81,93.38,Monday,Night,0,8,0
2845,2023-02-22 17:13:00,Whitefield,13.084968,77.727081,Wednesday,17,Heavy,Raining,Potholes,Car,Moderate,Minor,Ignoring Signal,Unknown,0,2,ITPL Main Road,41297,23.38,72.21,0,40.7,68.44,Wednesday,Evening,2,2,0
2846,2023-02-07 01:44:00,Whitefield,12.833066,77.639006,Tuesday,1,Light,Raining,Wet,Truck,Moderate,Serious,Drunk Driving,Overspeeding,0,1,ITPL Main Road,26745,29.21,46.48,0,60.9,84.52,Tuesday,Night,1,2,0
2847,2023-10-01 21:11:00,Koramangala,12.916597,77.698139,Sunday,21,Light,Overcast,Dry,Bicycle,Severe,Fatal,Drunk Driving,No Helmet,1,0,Sony World Junction,54777,10.14,81.86,0,37.93,59.38,Sunday,Night,6,10,1
2848,2023-01-20 11:28:00,Indiranagar,12.906658,77.567278,Friday,11,Very Heavy,Cloudy,Dry,Bus,Moderate,Minor,Ignoring Signal,Overspeeding,0,1,CMH Road,24818,32.3,35.17,1,36.2,61.18,Friday,Morning,4,1,0
2849,2023-09-16 00:46:00,Indiranagar,12.95564,77.59788,Saturday,0,Light,Clear,Under Construction,Truck,Severe,Fatal,Speeding,Jumping Signal,1,2,100 Feet Road,32173,30.98,51.95,0,30.85,75.72,Saturday,Night,5,9,1
2850,2023-02-02 07:50:00,Jayanagar,13.088705,77.64865,Thursday,7,Light,Foggy,Under Construction,Bus,Moderate,Minor,Ignoring Signal,Jumping Signal,0,2,4th Block Complex,57122,13.27,86.8,0,56.97,96.69,Thursday,Morning,3,2,0
2851,2023-11-23 14:14:00,Koramangala,12.93431,77.451509,Thursday,14,Light,Raining,Wet,Bicycle,Moderate,Minor,Distracted Driving,Jumping Signal,0,1,80 Feet Road,25785,30.31,35.03,0,31.75,84.77,Thursday,Afternoon,3,11,0
2852,2023-05-24 22:23:00,Jayanagar,12.82654,77.668392,Wednesday,22,Moderate,Raining,Wet,Bus,Minor,Minor,Speeding,Jumping Signal,0,2,South End Circle,46514,11.57,78.4,1,55.74,57.59,Wednesday,Night,2,5,0
2853,2023-04-26 18:45:00,Indiranagar,12.885426,77.675932,Wednesday,18,Heavy,Overcast,Under Construction,Auto Rickshaw,Moderate,Minor,Distracted Driving,No Helmet,0,2,100 Feet Road,49822,14.98,73.52,1,56.3,79.81,Wednesday,Evening,2,4,0
2854,2023-09-21 10:12:00,Whitefield,12.938274,77.70611,Thursday,10,Very Heavy,Raining,Dry,Truck,Severe,Fatal,Distracted Driving,No Helmet,2,3,Marathahalli Bridge,38346,23.26,55.46,0,37.93,86.89,Thursday,Morning,3,9,0
2855,2023-04-29 14:37:00,Jayanagar,12.832447,77.482463,Saturday,14,Moderate,Overcast,Dry,Bus,Moderate,Minor,Speeding,Unknown,0,1,South End Circle,9260,55.62,30.0,0,73.32,77.26,Saturday,Afternoon,5,4,1
2856,2023-10-11 22:39:00,Jayanagar,12.978163,77.741766,Wednesday,22,Light,Haze,Wet,Auto Rickshaw,Minor,Minor,Distracted Driving,Overspeeding,0,1,4th Block Complex,10597,47.05,30.0,0,37.54,94.41,Wednesday,Night,2,10,0
2857,2023-05-09 07:12:00,Whitefield,13.046369,77.728371,Tuesday,7,Moderate,Foggy,Under Construction,Bicycle,Moderate,Serious,Speeding,Unknown,0,1,Marathahalli Bridge,57148,8.52,91.99,0,76.41,62.54,Tuesday,Morning,1,5,0
2858,2023-06-24 07:02:00,Indiranagar,12.991901,77.531454,Saturday,7,Moderate,Raining,Wet,Bus,Moderate,Minor,Drunk Driving,Unknown,0,2,100 Feet Road,31283,25.97,54.41,1,82.54,74.16,Saturday,Morning,5,6,1
2859,2023-07-11 19:44:00,HSR Layout,12.830562,77.682133,Tuesday,19,Very Heavy,Clear,Dry,Truck,Minor,Minor,Ignoring Signal,Overspeeding,0,2,27th Main Road,42781,13.84,68.92,0,41.88,96.93,Tuesday,Evening,1,7,0
2860,2023-06-09 21:45:00,Jayanagar,12.967218,77.584175,Friday,21,Light,Haze,Wet,Bicycle,Severe,Serious,Speeding,Unknown,0,1,4th Block Complex,51019,5.15,80.84,1,42.97,58.05,Friday,Night,4,6,0
2861,2023-02-14 09:54:00,HSR Layout,12.862273,77.715241,Tuesday,9,Very Heavy,Overcast,Dry,Car,Minor,Minor,Drunk Driving,No Helmet,0,2,Outer Ring Road,51822,9.67,91.27,0,62.0,90.64,Tuesday,Morning,1,2,0
2862,2023-02-26 11:05:00,Indiranagar,12.983242,77.633216,Sunday,11,Very Heavy,Haze,Wet,Car,Moderate,Minor,Drunk Driving,Unknown,0,1,100 Feet Road,50100,6.7,85.34,1,76.78,73.41,Sunday,Morning,6,2,1
2863,2023-03-21 04:02:00,Whitefield,12.907218,77.509227,Tuesday,4,Light,Clear,Potholes,Bus,Moderate,Minor,Speeding,Overspeeding,0,1,ITPL Main Road,45965,9.17,78.59,1,55.71,97.3,Tuesday,Night,1,3,0
2864,2023-07-28 06:22:00,HSR Layout,12.920207,77.68062,Friday,6,Light,Raining,Under Construction,Car,Severe,Serious,Drunk Driving,Unknown,0,3,27th Main Road,18158,43.23,30.0,0,79.0,54.06,Friday,Morning,4,7,0
2865,2023-10-24 08:59:00,Jayanagar,13.12127,77.600542,Tuesday,8,Very Heavy,Raining,Under Construction,Bicycle,Minor,Minor,Drunk Driving,No Helmet,0,2,South End Circle,56063,13.62,91.81,0,61.96,72.28,Tuesday,Morning,1,10,0
2866,2023-03-21 02:21:00,Koramangala,12.8274,77.732151,Tuesday,2,Moderate,Raining,Under Construction,Motorcycle,Moderate,Serious,Drunk Driving,No Helmet,0,3,Sony World Junction,23633,40.1,38.88,1,75.4,85.2,Tuesday,Night,1,3,0
2867,2023-06-28 01:13:00,Whitefield,12.91704,77.513618,Wednesday,1,Light,Haze,Under Construction,Bus,Moderate,Minor,Distracted Driving,Jumping Signal,0,1,Marathahalli Bridge,51902,8.34,87.0,0,75.55,79.41,Wednesday,Night,2,6,0
2868,2023-05-30 05:18:00,Indiranagar,12.941978,77.461277,Tuesday,5,Light,Overcast,Potholes,Car,Unknown,No Injury,Ignoring Signal,Jumping Signal,0,0,CMH Road,16168,43.74,30.0,0,49.94,85.13,Tuesday,Morning,1,5,0
2869,2023-07-13 11:11:00,Indiranagar,12.970059,77.6142,Thursday,11,Heavy,Cloudy,Dry,Motorcycle,Moderate,Serious,Ignoring Signal,Jumping Signal,0,4,CMH Road,17086,43.03,31.88,0,51.36,67.19,Thursday,Morning,3,7,0
2870,2023-02-22 03:00:00,HSR Layout,13.081908,77.558355,Wednesday,3,Light,Raining,Under Construction,Truck,Minor,Minor,Distracted Driving,Unknown,0,2,27th Main Road,34724,29.16,54.85,1,32.38,67.91,Wednesday,Night,2,2,0
2871,2023-12-07 14:12:00,Whitefield,12.97277,77.729348,Thursday,14,Light,Haze,Potholes,Auto Rickshaw,Minor,Minor,Ignoring Signal,No Helmet,0,2,Marathahalli Bridge,56195,14.33,88.19,0,67.61,51.07,Thursday,Afternoon,3,12,0
2872,2023-07-25 15:03:00,Indiranagar,13.039151,77.460067,Tuesday,15,Light,Overcast,Under Construction,Car,Severe,Fatal,Ignoring Signal,Unknown,1,0,CMH Road,17762,44.21,30.0,0,66.48,83.28,Tuesday,Afternoon,1,7,0
2873,2023-12-11 05:02:00,HSR Layout,13.001616,77.44698,Monday,5,Light,Clear,Potholes,Bus,Minor,Minor,Speeding,Overspeeding,0,1,Outer Ring Road,31292,31.22,47.16,0,58.11,51.96,Monday,Morning,0,12,0
2874,2023-07-01 13:29:00,Indiranagar,13.045834,77.637644,Saturday,13,Light,Haze,Dry,Auto Rickshaw,Moderate,Minor,Distracted Driving,Unknown,0,2,CMH Road,20569,43.61,32.73,0,60.66,84.23,Saturday,Afternoon,5,7,1
2875,2023-10-02 07:41:00,Indiranagar,12.921231,77.659035,Monday,7,Moderate,Clear,Under Construction,Truck,Moderate,Minor,Speeding,Jumping Signal,0,2,100 Feet Road,30337,30.4,46.97,0,77.27,73.68,Monday,Morning,0,10,0
2876,2023-02-05 10:49:00,Whitefield,13.109249,77.647425,Sunday,10,Heavy,Cloudy,Under Construction,Car,Severe,Serious,Ignoring Signal,Unknown,0,3,ITPL Main Road,30723,26.68,50.15,0,81.46,61.21,Sunday,Morning,6,2,1
2877,2023-10-24 02:06:00,HSR Layout,13.106483,77.554464,Tuesday,2,Moderate,Haze,Under Construction,Auto Rickshaw,Moderate,Minor,Drunk Driving,Unknown,0,2,Outer Ring Road,31388,24.86,55.73,0,58.49,96.07,Tuesday,Night,1,10,0
2878,2023-05-18 08:40:00,Koramangala,13.015921,77.724809,Thursday,8,Very Heavy,Cloudy,Wet,Car,Severe,Fatal,Ignoring Signal,Jumping Signal,1,0,Sony World Junction,34279,21.12,50.11,0,55.85,69.97,Thursday,Morning,3,5,0
2879,2023-01-29 01:09:00,Whitefield,12.890366,77.540658,Sunday,1,Moderate,Clear,Under Construction,Truck,Minor,Minor,Distracted Driving,No Helmet,0,1,Marathahalli Bridge,34642,28.53,58.24,0,54.11,63.42,Sunday,Night,6,1,1
2880,2023-09-10 18:20:00,Koramangala,13.008833,77.521895,Sunday,18,Heavy,Haze,Potholes,Motorcycle,Unknown,No Injury,Distracted Driving,Jumping Signal,0,0,80 Feet Road,48344,8.66,72.03,0,63.06,71.47,Sunday,Evening,6,9,1
2881,2023-12-02 12:54:00,Jayanagar,13.073754,77.614995,Saturday,12,Light,Overcast,Potholes,Truck,Minor,Minor,Ignoring Signal,Jumping Signal,0,2,South End Circle,36894,27.9,63.56,0,72.55,51.03,Saturday,Afternoon,5,12,1
2882,2023-04-29 18:40:00,Jayanagar,13.055017,77.657516,Saturday,18,Heavy,Clear,Potholes,Bus,Moderate,Serious,Drunk Driving,Jumping Signal,0,1,South End Circle,9260,55.62,30.0,0,73.32,77.26,Saturday,Evening,5,4,1
2883,2023-05-23 12:21:00,Jayanagar,13.044609,77.557066,Tuesday,12,Moderate,Haze,Dry,Bicycle,Unknown,No Injury,Drunk Driving,Overspeeding,0,0,4th Block Complex,49291,7.89,84.22,0,68.47,67.59,Tuesday,Afternoon,1,5,0
2884,2023-07-02 09:25:00,HSR Layout,13.05737,77.578621,Sunday,9,Very Heavy,Foggy,Wet,Motorcycle,Moderate,Minor,Speeding,Jumping Signal,0,2,27th Main Road,37983,21.3,53.69,1,67.69,56.62,Sunday,Morning,6,7,1
2885,2023-04-15 00:02:00,Koramangala,13.079001,77.666236,Saturday,0,Light,Overcast,Potholes,Car,Severe,Serious,Drunk Driving,Unknown,0,2,Sony World Junction,18061,37.68,33.22,0,52.34,63.71,Saturday,Night,5,4,1
2886,2023-05-03 02:49:00,Indiranagar,13.119301,77.558085,Wednesday,2,Light,Overcast,Dry,Auto Rickshaw,Severe,Serious,Drunk Driving,No Helmet,0,4,CMH Road,43211,21.14,72.45,1,60.31,69.5,Wednesday,Night,2,5,0
2887,2023-02-18 15:35:00,Whitefield,13.058917,77.662633,Saturday,15,Light,Foggy,Wet,Motorcycle,Minor,Minor,Drunk Driving,Jumping Signal,0,1,ITPL Main Road,28017,26.99,51.07,0,57.28,85.14,Saturday,Afternoon,5,2,1
2888,2023-05-04 01:16:00,Indiranagar,12.928139,77.685169,Thursday,1,Light,Raining,Under Construction,Car,Moderate,Minor,Speeding,Unknown,0,1,CMH Road,6181,52.76,30.0,0,34.57,75.35,Thursday,Night,3,5,0
2889,2023-10-13 15:53:00,Koramangala,12.898875,77.602419,Friday,15,Moderate,Raining,Dry,Truck,Minor,Minor,Speeding,Overspeeding,0,2,80 Feet Road,25446,32.45,33.93,0,66.55,59.54,Friday,Afternoon,4,10,0
2890,2023-06-11 04:38:00,Whitefield,12.847329,77.549368,Sunday,4,Light,Clear,Wet,Car,Moderate,Minor,Drunk Driving,Overspeeding,0,1,ITPL Main Road,5746,58.2,30.0,0,83.85,82.94,Sunday,Night,6,6,1
2891,2023-04-18 05:51:00,HSR Layout,13.099159,77.611735,Tuesday,5,Moderate,Clear,Wet,Auto Rickshaw,Minor,Minor,Drunk Driving,Jumping Signal,0,2,27th Main Road,25205,35.43,43.0,0,38.42,90.55,Tuesday,Morning,1,4,0
2892,2023-05-18 06:08:00,Jayanagar,13.051052,77.643722,Thursday,6,Moderate,Raining,Wet,Bus,Moderate,Serious,Ignoring Signal,Unknown,0,4,4th Block Complex,26928,33.29,46.17,0,83.9,92.44,Thursday,Morning,3,5,0
2893,2023-12-25 21:33:00,Indiranagar,13.102087,77.485185,Monday,21,Moderate,Cloudy,Potholes,Car,Minor,Minor,Speeding,No Helmet,0,2,100 Feet Road,56289,13.97,86.44,0,81.35,70.69,Monday,Night,0,12,0
2894,2023-03-01 09:47:00,Whitefield,12.865503,77.67094,Wednesday,9,Very Heavy,Foggy,Potholes,Auto Rickshaw,Unknown,No Injury,Speeding,Overspeeding,0,0,Marathahalli Bridge,52462,13.04,92.21,0,50.06,85.14,Wednesday,Morning,2,3,0
2895,2023-01-04 07:29:00,Indiranagar,13.061072,77.597531,Wednesday,7,Light,Cloudy,Dry,Car,Moderate,Minor,Ignoring Signal,Overspeeding,0,2,CMH Road,24282,31.32,31.27,0,73.72,63.97,Wednesday,Morning,2,1,0
2896,2023-07-03 19:56:00,Koramangala,12.927417,77.600718,Monday,19,Heavy,Haze,Wet,Car,Minor,Minor,Speeding,Overspeeding,0,2,Sony World Junction,58684,13.2,100.0,2,54.25,97.16,Monday,Evening,0,7,0
2897,2023-04-27 18:32:00,HSR Layout,13.092316,77.517272,Thursday,18,Very Heavy,Haze,Under Construction,Truck,Moderate,Minor,Ignoring Signal,Unknown,0,1,Outer Ring Road,9048,52.67,30.0,0,56.15,50.07,Thursday,Evening,3,4,0
2898,2023-06-01 05:32:00,Indiranagar,13.091752,77.498761,Thursday,5,Light,Cloudy,Wet,Bus,Unknown,No Injury,Speeding,No Helmet,0,0,100 Feet Road,5917,57.18,30.0,0,60.47,71.18,Thursday,Morning,3,6,0
2899,2023-03-01 06:19:00,Whitefield,12.855945,77.636535,Wednesday,6,Light,Foggy,Under Construction,Motorcycle,Minor,Minor,Ignoring Signal,No Helmet,0,2,Marathahalli Bridge,52462,13.04,92.21,0,50.06,85.14,Wednesday,Morning,2,3,0
2900,2023-07-26 19:38:00,Indiranagar,13.076781,77.712003,Wednesday,19,Very Heavy,Raining,Potholes,Motorcycle,Unknown,No Injury,Drunk Driving,Unknown,0,0,100 Feet Road,37929,26.74,67.4,0,47.87,57.62,Wednesday,Evening,2,7,0
2901,2023-09-24 11:06:00,Jayanagar,12.914329,77.643176,Sunday,11,Very Heavy,Foggy,Dry,Car,Unknown,No Injury,Distracted Driving,Jumping Signal,0,0,4th Block Complex,20870,36.08,30.0,0,82.99,60.89,Sunday,Morning,6,9,1
2902,2023-11-18 22:41:00,Whitefield,13.016671,77.539616,Saturday,22,Moderate,Overcast,Under Construction,Motorcycle,Moderate,Serious,Ignoring Signal,Overspeeding,0,3,Marathahalli Bridge,17602,46.95,30.0,0,58.23,73.18,Saturday,Night,5,11,1
2903,2023-02-21 08:20:00,HSR Layout,12.861284,77.693358,Tuesday,8,Very Heavy,Clear,Under Construction,Motorcycle,Moderate,Minor,Speeding,Unknown,0,2,27th Main Road,48548,11.14,72.86,1,34.78,75.49,Tuesday,Morning,1,2,0
2904,2023-01-05 20:37:00,Koramangala,12.924072,77.528598,Thursday,20,Heavy,Cloudy,Potholes,Truck,Minor,Minor,Distracted Driving,No Helmet,0,2,80 Feet Road,53261,11.35,93.08,0,61.75,92.29,Thursday,Evening,3,1,0
2905,2023-09-22 20:36:00,Jayanagar,12.994165,77.483753,Friday,20,Heavy,Foggy,Under Construction,Bus,Minor,Minor,Drunk Driving,Jumping Signal,0,2,South End Circle,59109,7.42,100.0,0,47.34,53.9,Friday,Evening,4,9,0
2906,2023-11-08 06:48:00,Indiranagar,13.05572,77.487687,Wednesday,6,Moderate,Raining,Dry,Bicycle,Moderate,Minor,Drunk Driving,Overspeeding,0,1,CMH Road,9343,49.71,30.0,0,45.42,58.52,Wednesday,Morning,2,11,0
2907,2023-03-10 12:53:00,Whitefield,13.119978,77.517124,Friday,12,Light,Haze,Dry,Bicycle,Moderate,Minor,Drunk Driving,Overspeeding,0,1,Marathahalli Bridge,24085,31.74,44.34,1,38.13,87.12,Friday,Afternoon,4,3,0
2908,2023-12-27 11:34:00,HSR Layout,12.980803,77.502247,Wednesday,11,Very Heavy,Clear,Under Construction,Car,Moderate,Serious,Distracted Driving,No Helmet,0,2,27th Main Road,44873,15.86,69.67,0,80.36,98.41,Wednesday,Morning,2,12,0
2909,2023-01-27 14:50:00,Indiranagar,12.891154,77.733905,Friday,14,Light,Cloudy,Wet,Bicycle,Moderate,Minor,Ignoring Signal,Unknown,0,2,100 Feet Road,33850,25.04,58.5,0,45.89,83.02,Friday,Afternoon,4,1,0
2910,2023-03-14 18:52:00,Koramangala,13.004497,77.722358,Tuesday,18,Heavy,Haze,Wet,Bus,Minor,Minor,Ignoring Signal,Jumping Signal,0,2,80 Feet Road,51274,10.63,87.48,0,41.73,82.32,Tuesday,Evening,1,3,0
2911,2023-12-02 22:22:00,Whitefield,12.824431,77.465378,Saturday,22,Moderate,Cloudy,Potholes,Bicycle,Moderate,Serious,Drunk Driving,No Helmet,0,2,ITPL Main Road,37046,24.62,53.86,1,37.6,94.39,Saturday,Night,5,12,1
2912,2023-01-15 21:37:00,Indiranagar,13.071866,77.603296,Sunday,21,Light,Haze,Wet,Motorcycle,Moderate,Minor,Distracted Driving,Jumping Signal,0,2,100 Feet Road,52244,14.5,77.6,0,32.42,50.26,Sunday,Night,6,1,1
2913,2023-03-12 02:58:00,HSR Layout,12.915173,77.459104,Sunday,2,Light,Raining,Potholes,Motorcycle,Moderate,Serious,Drunk Driving,Unknown,0,4,Outer Ring Road,58966,9.66,97.55,0,48.23,52.47,Sunday,Night,6,3,1
2914,2023-12-05 18:52:00,Indiranagar,13.089456,77.608767,Tuesday,18,Heavy,Haze,Dry,Truck,Moderate,Minor,Speeding,No Helmet,0,1,CMH Road,42336,14.58,62.8,0,67.94,76.57,Tuesday,Evening,1,12,0
2915,2023-04-14 17:41:00,HSR Layout,13.026872,77.700348,Friday,17,Very Heavy,Overcast,Potholes,Bus,Moderate,Minor,Drunk Driving,Unknown,0,2,Outer Ring Road,12446,48.81,30.0,0,80.18,50.11,Friday,Evening,4,4,0
2916,2023-02-18 08:42:00,Indiranagar,13.090919,77.70081,Saturday,8,Heavy,Overcast,Potholes,Car,Moderate,Minor,Drunk Driving,Overspeeding,0,1,100 Feet Road,24103,36.45,42.5,0,84.8,53.15,Saturday,Morning,5,2,1
2917,2023-12-10 20:25:00,Jayanagar,13.079778,77.667498,Sunday,20,Very Heavy,Overcast,Potholes,Auto Rickshaw,Moderate,Serious,Ignoring Signal,Overspeeding,0,2,4th Block Complex,40154,22.07,62.02,0,52.91,78.12,Sunday,Evening,6,12,1
2918,2023-11-29 10:01:00,Whitefield,12.899616,77.594556,Wednesday,10,Heavy,Clear,Wet,Bus,Moderate,Serious,Speeding,No Helmet,0,3,ITPL Main Road,16358,44.01,30.0,3,53.35,97.24,Wednesday,Morning,2,11,0
