record_id,Timestamp,Location,Latitude,Longitude,Day_of_Week,Hour_of_Day,Incident_Congestion,Weather_Condition,Road_Condition,Vehicle_Type,Vehicle_Damage,Accident_Severity,Accident_Reason,Driver_Violation,Number_of_Deaths,Number_of_Injuries,Summary_Road_Name,Daily_Traffic_Volume,Daily_Average_Speed,Daily_Congestion_Level,Daily_Incident_Reports,Daily_Public_Transport_Usage,Daily_Parking_Usage,Day_of_Week_Name,Time_of_Day,Day_of_Week_Num,Month,Is_Weekend
6606,2023-12-22 10:44:00,Koramangala,12.940035,77.626419,Friday,10,Heavy,Clear,Wet,Car,Unknown,No Injury,Distracted Driving,No Helmet,0,0,Sony World Junction,21488,42.52,39.04,0,78.73,73.64,Friday,Morning,4,12,0
6607,2023-06-26 20:02:00,Jayanagar,12.925713,77.584623,Monday,20,Very Heavy,Overcast,Wet,Motorcycle,Moderate,Serious,Speeding,No Helmet,0,4,4th Block Complex,13594,49.3,30.0,0,81.38,95.56,Monday,Evening,0,6,0
6608,2023-09-12 13:24:00,HSR Layout,12.920853,77.630748,Tuesday,13,Light,Haze,Potholes,Auto Rickshaw,Moderate,Serious,Ignoring Signal,Unknown,0,4,Outer Ring Road,15358,46.57,30.0,0,47.3,99.99,Tuesday,Afternoon,1,9,0
6609,2023-02-14 03:40:00,Whitefield,12.967735,77.754113,Tuesday,3,Moderate,Raining,Dry,Bicycle,Moderate,Minor,Ignoring Signal,No Helmet,0,1,Marathahalli Bridge,20053,35.78,31.8,0,60.84,71.82,Tuesday,Night,1,2,0
6610,2023-03-07 02:15:00,Indiranagar,12.984222,77.64748,Tuesday,2,Moderate,Clear,Under Construction,Auto Rickshaw,Minor,Minor,Speeding,Unknown,0,1,CMH Road,10566,54.36,30.0,0,44.01,97.05,Tuesday,Night,1,3,0
6611,2023-12-24 04:01:00,Jayanagar,12.938359,77.583822,Sunday,4,Light,Haze,Under Construction,Bicycle,Moderate,Serious,Ignoring Signal,Jumping Signal,0,4,South End Circle,18034,38.31,33.22,0,84.97,94.66,Sunday,Night,6,12,1
6612,2023-12-26 12:19:00,Jayanagar,12.939521,77.574594,Tuesday,12,Moderate,Cloudy,Potholes,Bicycle,Moderate,Minor,Ignoring Signal,No Helmet,0,1,4th Block Complex,13831,46.9,30.0,0,32.09,58.77,Tuesday,Afternoon,1,12,0
6613,2023-04-24 03:35:00,Whitefield,12.979092,77.752827,Monday,3,Moderate,Cloudy,Under Construction,Bicycle,Severe,Serious,Distracted Driving,Unknown,0,4,ITPL Main Road,46320,11.7,70.12,1,31.18,74.41,Monday,Night,0,4,0
6614,2023-08-19 10:50:00,Whitefield,12.956209,77.737933,Saturday,10,Very Heavy,Clear,Potholes,Motorcycle,Minor,Minor,Drunk Driving,Unknown,0,2,ITPL Main Road,48245,14.78,77.89,0,75.93,63.13,Saturday,Morning,5,8,1
6615,2023-03-22 02:49:00,Koramangala,12.943587,77.617672,Wednesday,2,Moderate,Haze,Wet,Motorcycle,Moderate,Minor,Speeding,No Helmet,0,1,Sony World Junction,59637,8.97,92.02,0,81.59,65.38,Wednesday,Night,2,3,0
6616,2023-11-25 03:18:00,Indiranagar,12.977555,77.637216,Saturday,3,Light,Foggy,Wet,Bicycle,Severe,Fatal,Ignoring Signal,Unknown,1,2,CMH Road,42316,22.38,73.32,0,49.98,97.05,Saturday,Night,5,11,1
6617,2023-04-03 05:58:00,HSR Layout,12.912857,77.637905,Monday,5,Light,Clear,Under Construction,Bus,Moderate,Minor,Speeding,No Helmet,0,2,Outer Ring Road,55776,7.42,87.53,1,66.62,54.6,Monday,Morning,0,4,0
6618,2023-12-23 00:22:00,Jayanagar,12.944733,77.582303,Saturday,0,Moderate,Overcast,Dry,Motorcycle,Severe,Serious,Speeding,No Helmet,0,3,4th Block Complex,16889,46.66,30.0,0,52.2,64.81,Saturday,Night,5,12,1
6619,2023-10-04 02:04:00,Koramangala,12.937279,77.628974,Wednesday,2,Moderate,Raining,Dry,Truck,Moderate,Serious,Distracted Driving,Unknown,0,3,80 Feet Road,20716,43.32,31.09,1,45.62,64.57,Wednesday,Night,2,10,0
6620,2023-02-03 18:38:00,Koramangala,12.933927,77.632125,Friday,18,Heavy,Overcast,Dry,Truck,Moderate,Minor,Drunk Driving,No Helmet,0,1,Sony World Junction,57372,10.38,87.95,1,52.5,93.78,Friday,Evening,4,2,0
6621,2023-03-26 02:39:00,Jayanagar,12.929776,77.577342,Sunday,2,Light,Cloudy,Wet,Bus,Moderate,Minor,Drunk Driving,Unknown,0,2,South End Circle,32961,22.89,53.81,0,40.74,80.37,Sunday,Night,6,3,1
6622,2023-03-21 20:36:00,Koramangala,12.929975,77.629561,Tuesday,20,Very Heavy,Cloudy,Wet,Truck,Unknown,No Injury,Drunk Driving,Jumping Signal,0,0,Sony World Junction,23633,40.1,38.88,1,75.4,85.2,Tuesday,Evening,1,3,0
6623,2023-05-20 17:14:00,Koramangala,12.943888,77.6196,Saturday,17,Heavy,Clear,Under Construction,Car,Minor,Minor,Drunk Driving,No Helmet,0,1,Sony World Junction,45990,18.22,80.14,3,51.4,85.74,Saturday,Evening,5,5,1
6624,2023-09-10 14:19:00,Whitefield,12.958232,77.739598,Sunday,14,Light,Raining,Under Construction,Car,Moderate,Serious,Speeding,No Helmet,0,2,ITPL Main Road,21744,38.03,30.0,2,51.61,52.21,Sunday,Afternoon,6,9,1
6625,2023-02-06 22:04:00,Jayanagar,12.929697,77.586802,Monday,22,Light,Foggy,Wet,Auto Rickshaw,Minor,Minor,Drunk Driving,Jumping Signal,0,2,South End Circle,8045,48.41,30.0,0,72.18,52.53,Monday,Night,0,2,0
6626,2023-03-31 11:31:00,Whitefield,12.978973,77.761733,Friday,11,Very Heavy,Overcast,Wet,Bicycle,Moderate,Minor,Drunk Driving,No Helmet,0,1,Marathahalli Bridge,36614,23.75,52.42,1,50.12,72.59,Friday,Morning,4,3,0
6627,2023-08-23 20:17:00,Indiranagar,12.978043,77.642582,Wednesday,20,Heavy,Raining,Potholes,Bus,Severe,Serious,Speeding,Unknown,0,2,CMH Road,32427,32.13,57.61,0,59.35,97.86,Wednesday,Evening,2,8,0
6628,2023-12-17 09:59:00,Koramangala,12.939609,77.629845,Sunday,9,Very Heavy,Haze,Under Construction,Car,Minor,Minor,Speeding,No Helmet,0,1,80 Feet Road,11010,47.12,30.0,0,51.33,83.72,Sunday,Morning,6,12,1
6629,2023-11-09 13:16:00,Koramangala,12.929762,77.624193,Thursday,13,Moderate,Raining,Potholes,Car,Moderate,Minor,Drunk Driving,Overspeeding,0,2,80 Feet Road,7853,49.41,30.0,1,59.77,63.27,Thursday,Afternoon,3,11,0
6630,2023-03-06 19:29:00,Koramangala,12.943673,77.632244,Monday,19,Very Heavy,Clear,Wet,Bus,Unknown,No Injury,Distracted Driving,Unknown,0,0,80 Feet Road,39258,15.87,67.42,0,35.63,55.76,Monday,Evening,0,3,0
6631,2023-04-14 18:12:00,Koramangala,12.939979,77.627461,Friday,18,Very Heavy,Raining,Under Construction,Bicycle,Minor,Minor,Speeding,No Helmet,0,2,80 Feet Road,30116,31.41,51.79,0,81.23,86.06,Friday,Evening,4,4,0
6632,2023-09-07 03:19:00,Indiranagar,12.975641,77.650012,Thursday,3,Light,Cloudy,Potholes,Truck,Moderate,Minor,Speeding,Jumping Signal,0,2,CMH Road,11512,52.59,30.0,0,40.38,97.14,Thursday,Night,3,9,0
6633,2023-10-13 17:21:00,Indiranagar,12.971196,77.639907,Friday,17,Heavy,Overcast,Potholes,Bicycle,Minor,Minor,Distracted Driving,Jumping Signal,0,2,CMH Road,45826,12.52,69.25,0,78.12,85.34,Friday,Evening,4,10,0
6634,2023-03-01 19:18:00,HSR Layout,12.908056,77.641931,Wednesday,19,Very Heavy,Overcast,Potholes,Truck,Moderate,Minor,Drunk Driving,Overspeeding,0,1,27th Main Road,40487,22.47,71.47,0,78.22,56.45,Wednesday,Evening,2,3,0
6635,2023-09-04 00:51:00,Whitefield,12.981721,77.745878,Monday,0,Moderate,Haze,Wet,Bus,Severe,Serious,Speeding,Overspeeding,0,3,ITPL Main Road,30402,30.6,40.73,0,66.32,59.24,Monday,Night,0,9,0
6636,2023-10-09 12:17:00,Whitefield,12.988272,77.761974,Monday,12,Light,Haze,Potholes,Bicycle,Minor,Minor,Speeding,Unknown,0,2,ITPL Main Road,38523,19.92,63.44,1,37.89,64.44,Monday,Afternoon,0,10,0
6637,2023-09-05 14:20:00,Whitefield,12.962037,77.742676,Tuesday,14,Light,Raining,Dry,Bus,Minor,Minor,Drunk Driving,No Helmet,0,1,ITPL Main Road,46138,12.68,68.39,1,71.15,64.02,Tuesday,Afternoon,1,9,0
6638,2023-02-06 05:30:00,HSR Layout,12.924731,77.631127,Monday,5,Light,Haze,Potholes,Truck,Moderate,Serious,Speeding,Unknown,0,3,27th Main Road,12341,45.38,30.0,0,76.99,93.63,Monday,Morning,0,2,0
6639,2023-04-28 17:44:00,HSR Layout,12.914252,77.649495,Friday,17,Very Heavy,Clear,Under Construction,Truck,Moderate,Minor,Speeding,Jumping Signal,0,2,Outer Ring Road,14830,40.59,30.0,1,37.91,83.37,Friday,Evening,4,4,0
6640,2023-02-20 11:30:00,Whitefield,12.962035,77.749323,Monday,11,Heavy,Raining,Dry,Car,Moderate,Minor,Speeding,Unknown,0,1,Marathahalli Bridge,29553,28.12,49.67,0,74.57,71.24,Monday,Morning,0,2,0
6641,2023-09-23 20:14:00,Indiranagar,12.985504,77.650008,Saturday,20,Very Heavy,Raining,Dry,Car,Moderate,Serious,Distracted Driving,Overspeeding,0,4,CMH Road,17951,45.36,30.0,1,80.45,59.01,Saturday,Evening,5,9,1
6642,2023-04-02 04:24:00,Whitefield,12.974796,77.760261,Sunday,4,Moderate,Raining,Dry,Bus,Minor,Minor,Speeding,Overspeeding,0,1,ITPL Main Road,23828,39.9,36.19,0,60.56,92.5,Sunday,Night,6,4,1
6643,2023-11-30 04:01:00,Jayanagar,12.930281,77.590782,Thursday,4,Light,Haze,Wet,Auto Rickshaw,Moderate,Minor,Drunk Driving,Overspeeding,0,2,South End Circle,24982,32.25,36.41,0,60.64,57.1,Thursday,Night,3,11,0
6644,2023-10-27 18:14:00,Jayanagar,12.941628,77.573625,Friday,18,Very Heavy,Overcast,Dry,Car,Minor,Minor,Drunk Driving,Jumping Signal,0,1,South End Circle,11979,49.86,30.0,2,54.28,93.5,Friday,Evening,4,10,0
6645,2023-07-03 07:16:00,Koramangala,12.937418,77.626677,Monday,7,Light,Clear,Wet,Bus,Minor,Minor,Drunk Driving,No Helmet,0,1,Sony World Junction,58684,13.2,100.0,2,54.25,97.16,Monday,Morning,0,7,0
6646,2023-01-24 23:23:00,Jayanagar,12.930927,77.580728,Tuesday,23,Moderate,Overcast,Wet,Bus,Minor,Minor,Speeding,No Helmet,0,1,4th Block Complex,38472,23.12,64.45,1,32.14,94.94,Tuesday,Night,1,1,0
6647,2023-07-15 11:24:00,Indiranagar,12.984351,77.63548,Saturday,11,Heavy,Foggy,Potholes,Bicycle,Minor,Minor,Ignoring Signal,Unknown,0,2,CMH Road,55458,10.19,88.89,0,71.26,54.14,Saturday,Morning,5,7,1
6648,2023-03-02 12:26:00,Indiranagar,12.985688,77.643083,Thursday,12,Moderate,Clear,Dry,Motorcycle,Minor,Minor,Speeding,Overspeeding,0,1,CMH Road,29283,30.98,48.32,0,61.75,60.66,Thursday,Afternoon,3,3,0
6649,2023-03-09 00:28:00,Koramangala,12.940318,77.619892,Thursday,0,Light,Foggy,Potholes,Truck,Moderate,Minor,Distracted Driving,No Helmet,0,2,Sony World Junction,54161,13.86,90.28,0,48.9,95.58,Thursday,Night,3,3,0
6650,2023-10-01 02:11:00,Indiranagar,12.980399,77.653271,Sunday,2,Light,Overcast,Potholes,Bus,Severe,Serious,Distracted Driving,Jumping Signal,0,2,CMH Road,21837,38.1,39.11,0,44.42,68.17,Sunday,Night,6,10,1
6651,2023-08-17 20:20:00,Whitefield,12.973793,77.756596,Thursday,20,Very Heavy,Overcast,Dry,Truck,Minor,Minor,Distracted Driving,Overspeeding,0,1,ITPL Main Road,22140,33.36,36.37,0,50.82,97.82,Thursday,Evening,3,8,0
6652,2023-11-06 18:19:00,Koramangala,12.934926,77.626579,Monday,18,Very Heavy,Raining,Potholes,Bicycle,Minor,Minor,Speeding,No Helmet,0,2,80 Feet Road,45082,12.93,66.68,1,77.13,70.7,Monday,Evening,0,11,0
6653,2023-02-05 22:13:00,Indiranagar,12.971712,77.636824,Sunday,22,Moderate,Cloudy,Under Construction,Bus,Minor,Minor,Drunk Driving,Overspeeding,0,2,CMH Road,18975,44.98,31.89,0,71.26,97.68,Sunday,Night,6,2,1
6654,2023-04-23 00:55:00,Whitefield,12.971032,77.752043,Sunday,0,Light,Haze,Dry,Bus,Unknown,No Injury,Ignoring Signal,Overspeeding,0,0,Marathahalli Bridge,56839,13.65,94.01,0,75.1,70.67,Sunday,Night,6,4,1
6655,2023-04-13 06:49:00,Koramangala,12.928878,77.631703,Thursday,6,Light,Raining,Under Construction,Car,Moderate,Minor,Speeding,No Helmet,0,1,80 Feet Road,53943,10.23,92.63,1,44.54,97.74,Thursday,Morning,3,4,0
6656,2023-01-29 14:51:00,Whitefield,12.980809,77.752064,Sunday,14,Moderate,Haze,Wet,Truck,Severe,Fatal,Ignoring Signal,Overspeeding,2,1,Marathahalli Bridge,34642,28.53,58.24,0,54.11,63.42,Sunday,Afternoon,6,1,1
6657,2023-10-22 05:19:00,Koramangala,12.930635,77.61995,Sunday,5,Light,Foggy,Under Construction,Auto Rickshaw,Unknown,No Injury,Distracted Driving,Unknown,0,0,80 Feet Road,52152,14.99,87.08,1,68.38,88.68,Sunday,Morning,6,10,1
6658,2023-10-10 17:54:00,Koramangala,12.931877,77.61512,Tuesday,17,Heavy,Raining,Potholes,Motorcycle,Severe,Fatal,Drunk Driving,Jumping Signal,2,1,Sony World Junction,51207,14.65,87.02,0,64.72,54.13,Tuesday,Evening,1,10,0
6659,2023-12-05 20:59:00,Jayanagar,12.945643,77.585312,Tuesday,20,Heavy,Foggy,Potholes,Car,Moderate,Serious,Distracted Driving,Unknown,0,2,4th Block Complex,37079,25.57,65.97,0,36.91,78.48,Tuesday,Evening,1,12,0
6660,2023-01-15 10:31:00,HSR Layout,12.920935,77.645798,Sunday,10,Heavy,Cloudy,Under Construction,Bus,Moderate,Serious,Distracted Driving,Overspeeding,0,1,Outer Ring Road,50938,13.08,80.41,0,49.51,59.31,Sunday,Morning,6,1,1
6661,2023-01-11 13:39:00,HSR Layout,12.915553,77.649493,Wednesday,13,Light,Foggy,Potholes,Bus,Moderate,Minor,Speeding,Jumping Signal,0,1,27th Main Road,13718,46.15,30.0,0,73.97,69.95,Wednesday,Afternoon,2,1,0
6662,2023-12-06 18:50:00,Whitefield,12.992621,77.735777,Wednesday,18,Heavy,Raining,Wet,Car,Moderate,Minor,Speeding,Jumping Signal,0,2,ITPL Main Road,9688,50.87,30.0,0,74.19,87.12,Wednesday,Evening,2,12,0
6663,2023-03-08 21:28:00,Whitefield,12.972212,77.753167,Wednesday,21,Light,Clear,Potholes,Bicycle,Minor,Minor,Drunk Driving,Overspeeding,0,1,Marathahalli Bridge,15140,41.84,30.0,0,60.17,62.45,Wednesday,Night,2,3,0
6664,2023-06-04 02:12:00,HSR Layout,12.918715,77.654162,Sunday,2,Light,Foggy,Potholes,Auto Rickshaw,Moderate,Minor,Distracted Driving,Jumping Signal,0,2,Outer Ring Road,43979,16.35,68.37,0,81.82,70.65,Sunday,Night,6,6,1
6665,2023-12-31 10:43:00,Indiranagar,12.983342,77.636014,Sunday,10,Very Heavy,Clear,Potholes,Auto Rickshaw,Minor,Minor,Distracted Driving,Overspeeding,0,1,100 Feet Road,34084,25.73,54.08,0,60.31,91.61,Sunday,Morning,6,12,1
6666,2023-12-01 13:39:00,Indiranagar,12.974708,77.652541,Friday,13,Moderate,Clear,Potholes,Bicycle,Moderate,Minor,Speeding,Overspeeding,0,2,CMH Road,55868,7.17,89.06,1,84.58,85.77,Friday,Afternoon,4,12,0
6667,2023-09-27 06:40:00,Jayanagar,12.922715,77.589866,Wednesday,6,Light,Clear,Under Construction,Car,Severe,Serious,Ignoring Signal,Overspeeding,0,1,4th Block Complex,41299,18.99,66.61,0,72.83,89.63,Wednesday,Morning,2,9,0
6668,2023-05-08 23:25:00,Koramangala,12.932853,77.618448,Monday,23,Light,Foggy,Potholes,Motorcycle,Moderate,Serious,Ignoring Signal,Overspeeding,0,1,80 Feet Road,17098,44.92,30.0,0,78.52,95.2,Monday,Night,0,5,0
6669,2023-04-12 15:46:00,Whitefield,12.984529,77.7548,Wednesday,15,Light,Overcast,Wet,Bicycle,Minor,Minor,Ignoring Signal,No Helmet,0,2,Marathahalli Bridge,18138,38.72,30.0,0,61.23,70.59,Wednesday,Afternoon,2,4,0
6670,2023-09-05 06:43:00,Whitefield,12.990503,77.75372,Tuesday,6,Light,Foggy,Wet,Auto Rickshaw,Moderate,Serious,Ignoring Signal,No Helmet,0,2,ITPL Main Road,46138,12.68,68.39,1,71.15,64.02,Tuesday,Morning,1,9,0
6671,2023-02-20 19:47:00,Jayanagar,12.924018,77.590603,Monday,19,Very Heavy,Foggy,Dry,Bicycle,Moderate,Serious,Distracted Driving,No Helmet,0,1,4th Block Complex,43548,19.0,74.32,0,43.8,63.9,Monday,Evening,0,2,0
6672,2023-02-13 02:10:00,Indiranagar,12.970774,77.651787,Monday,2,Light,Overcast,Under Construction,Motorcycle,Moderate,Minor,Drunk Driving,No Helmet,0,1,CMH Road,38792,22.02,68.2,0,56.63,55.71,Monday,Night,0,2,0
6673,2023-09-04 18:01:00,Whitefield,12.990944,77.754352,Monday,18,Heavy,Foggy,Dry,Bus,Severe,Serious,Speeding,Unknown,0,1,ITPL Main Road,30402,30.6,40.73,0,66.32,59.24,Monday,Evening,0,9,0
6674,2023-02-20 05:04:00,Koramangala,12.934443,77.619386,Monday,5,Moderate,Cloudy,Potholes,Truck,Moderate,Serious,Ignoring Signal,Overspeeding,0,4,80 Feet Road,49401,15.03,79.56,0,46.86,76.84,Monday,Morning,0,2,0
6675,2023-06-24 01:26:00,Whitefield,12.982037,77.756081,Saturday,1,Light,Foggy,Under Construction,Car,Moderate,Minor,Speeding,Jumping Signal,0,1,Marathahalli Bridge,44056,18.96,71.44,2,82.07,78.33,Saturday,Night,5,6,1
6676,2023-12-31 06:28:00,Koramangala,12.931875,77.629621,Sunday,6,Moderate,Overcast,Dry,Bicycle,Minor,Minor,Distracted Driving,Overspeeding,0,1,Sony World Junction,43012,21.88,66.05,1,80.37,51.08,Sunday,Morning,6,12,1
6677,2023-09-23 00:30:00,HSR Layout,12.926227,77.631764,Saturday,0,Light,Cloudy,Dry,Bicycle,Minor,Minor,Ignoring Signal,Overspeeding,0,1,Outer Ring Road,32337,23.32,51.33,0,42.81,85.14,Saturday,Night,5,9,1
6678,2023-09-24 03:48:00,Whitefield,12.993461,77.754623,Sunday,3,Light,Raining,Dry,Bus,Minor,Minor,Ignoring Signal,Overspeeding,0,2,Marathahalli Bridge,41543,17.79,63.65,0,67.96,86.51,Sunday,Night,6,9,1
6679,2023-01-25 17:31:00,Koramangala,12.930707,77.632071,Wednesday,17,Heavy,Clear,Wet,Car,Moderate,Minor,Speeding,Overspeeding,0,1,80 Feet Road,28883,35.94,49.8,0,36.02,73.97,Wednesday,Evening,2,1,0
6680,2023-11-13 18:54:00,Jayanagar,12.921162,77.584677,Monday,18,Very Heavy,Haze,Under Construction,Car,Minor,Minor,Speeding,Jumping Signal,0,2,4th Block Complex,54533,9.5,91.3,0,63.37,81.95,Monday,Evening,0,11,0
6681,2023-11-29 19:56:00,Indiranagar,12.974829,77.648305,Wednesday,19,Heavy,Cloudy,Under Construction,Auto Rickshaw,Moderate,Minor,Drunk Driving,Unknown,0,2,CMH Road,39884,18.62,57.04,1,83.58,61.85,Wednesday,Evening,2,11,0
6682,2023-05-21 05:29:00,Whitefield,12.97939,77.755121,Sunday,5,Moderate,Cloudy,Potholes,Bicycle,Minor,Minor,Speeding,No Helmet,0,2,ITPL Main Road,36064,28.55,61.74,0,80.0,81.62,Sunday,Morning,6,5,1
6683,2023-02-20 03:27:00,HSR Layout,12.922823,77.656413,Monday,3,Moderate,Clear,Dry,Motorcycle,Moderate,Minor,Distracted Driving,Overspeeding,0,2,27th Main Road,43989,16.56,68.72,0,66.67,88.49,Monday,Night,0,2,0
6684,2023-02-02 11:45:00,Jayanagar,12.926067,77.579553,Thursday,11,Very Heavy,Cloudy,Under Construction,Bicycle,Moderate,Minor,Ignoring Signal,Unknown,0,1,4th Block Complex,57122,13.27,86.8,0,56.97,96.69,Thursday,Morning,3,2,0
6685,2023-06-25 21:01:00,Whitefield,12.970018,77.73124,Sunday,21,Moderate,Raining,Wet,Car,Minor,Minor,Drunk Driving,Unknown,0,2,ITPL Main Road,25786,35.75,40.3,4,65.79,90.03,Sunday,Night,6,6,1
6686,2023-01-16 05:25:00,Jayanagar,12.924848,77.577239,Monday,5,Moderate,Foggy,Potholes,Auto Rickshaw,Unknown,No Injury,Distracted Driving,Jumping Signal,0,0,South End Circle,56664,5.51,98.12,0,48.63,82.43,Monday,Morning,0,1,0
6687,2023-06-13 19:57:00,HSR Layout,12.91246,77.634705,Tuesday,19,Heavy,Haze,Potholes,Truck,Minor,Minor,Speeding,No Helmet,0,1,27th Main Road,24217,34.98,33.6,0,55.39,58.16,Tuesday,Evening,1,6,0
6688,2023-07-16 19:15:00,Whitefield,12.992695,77.729022,Sunday,19,Heavy,Overcast,Potholes,Motorcycle,Unknown,No Injury,Ignoring Signal,Jumping Signal,0,0,ITPL Main Road,13992,44.08,30.0,0,45.31,59.23,Sunday,Evening,6,7,1
6689,2023-11-17 13:57:00,Indiranagar,12.984417,77.637141,Friday,13,Light,Clear,Under Construction,Car,Minor,Minor,Speeding,Overspeeding,0,2,CMH Road,29706,25.76,48.44,0,80.06,68.22,Friday,Afternoon,4,11,0
6690,2023-01-25 14:51:00,Koramangala,12.945532,77.617492,Wednesday,14,Moderate,Clear,Wet,Truck,Severe,Fatal,Ignoring Signal,Unknown,2,1,80 Feet Road,28883,35.94,49.8,0,36.02,73.97,Wednesday,Afternoon,2,1,0
6691,2023-05-15 09:42:00,Whitefield,12.969024,77.752868,Monday,9,Very Heavy,Cloudy,Potholes,Truck,Severe,Serious,Ignoring Signal,No Helmet,0,2,ITPL Main Road,54538,7.57,83.89,0,31.38,78.63,Monday,Morning,0,5,0
6692,2023-10-22 10:11:00,Jayanagar,12.924308,77.590725,Sunday,10,Very Heavy,Cloudy,Under Construction,Motorcycle,Moderate,Minor,Distracted Driving,Overspeeding,0,1,4th Block Complex,56274,5.27,98.57,4,74.82,60.6,Sunday,Morning,6,10,1
6693,2023-01-24 13:52:00,HSR Layout,12.921257,77.65532,Tuesday,13,Moderate,Haze,Wet,Truck,Minor,Minor,Drunk Driving,Unknown,0,1,27th Main Road,16613,41.29,30.0,1,78.9,95.18,Tuesday,Afternoon,1,1,0
6694,2023-04-22 21:40:00,Koramangala,12.928695,77.625281,Saturday,21,Moderate,Haze,Under Construction,Truck,Severe,Serious,Ignoring Signal,Overspeeding,0,2,80 Feet Road,20600,40.38,38.5,0,70.8,83.96,Saturday,Night,5,4,1
6695,2023-11-14 19:06:00,HSR Layout,12.913572,77.644107,Tuesday,19,Very Heavy,Raining,Dry,Auto Rickshaw,Severe,Serious,Distracted Driving,Unknown,0,2,27th Main Road,30923,24.27,42.37,0,59.48,89.46,Tuesday,Evening,1,11,0
6696,2023-11-26 07:48:00,Indiranagar,12.975928,77.641144,Sunday,7,Moderate,Raining,Dry,Auto Rickshaw,Severe,Serious,Drunk Driving,Overspeeding,0,1,CMH Road,38521,20.44,62.41,0,45.17,52.33,Sunday,Morning,6,11,1
6697,2023-05-06 21:13:00,Whitefield,12.962356,77.758953,Saturday,21,Light,Foggy,Potholes,Truck,Unknown,No Injury,Ignoring Signal,Jumping Signal,0,0,Marathahalli Bridge,47653,7.94,70.91,0,80.27,81.78,Saturday,Night,5,5,1
6698,2023-09-23 06:06:00,HSR Layout,12.913711,77.635352,Saturday,6,Moderate,Raining,Under Construction,Bicycle,Severe,Serious,Distracted Driving,Jumping Signal,0,1,Outer Ring Road,32337,23.32,51.33,0,42.81,85.14,Saturday,Morning,5,9,1
6699,2023-09-09 16:52:00,Whitefield,12.970485,77.733084,Saturday,16,Light,Foggy,Wet,Motorcycle,Minor,Minor,Ignoring Signal,No Helmet,0,2,Marathahalli Bridge,50715,7.25,80.61,3,57.83,79.65,Saturday,Afternoon,5,9,1
6700,2023-05-01 08:02:00,Indiranagar,12.980129,77.640929,Monday,8,Heavy,Clear,Under Construction,Car,Severe,Fatal,Distracted Driving,Overspeeding,2,2,CMH Road,32676,26.67,55.59,0,56.7,87.16,Monday,Morning,0,5,0
6701,2023-12-29 23:09:00,HSR Layout,12.916484,77.649904,Friday,23,Light,Foggy,Potholes,Auto Rickshaw,Minor,Minor,Ignoring Signal,Overspeeding,0,1,27th Main Road,36575,28.39,64.03,0,63.57,72.74,Friday,Night,4,12,0
6702,2023-05-25 17:50:00,Jayanagar,12.934184,77.591845,Thursday,17,Very Heavy,Overcast,Wet,Car,Minor,Minor,Distracted Driving,Unknown,0,1,South End Circle,38358,25.01,62.15,1,74.38,72.6,Thursday,Evening,3,5,0
6703,2023-05-09 22:22:00,Whitefield,12.965564,77.742702,Tuesday,22,Light,Overcast,Wet,Motorcycle,Minor,Minor,Drunk Driving,Jumping Signal,0,2,Marathahalli Bridge,57148,8.52,91.99,0,76.41,62.54,Tuesday,Night,1,5,0
6704,2023-01-01 08:10:00,Whitefield,12.957129,77.731024,Sunday,8,Very Heavy,Haze,Potholes,Motorcycle,Moderate,Serious,Drunk Driving,Jumping Signal,0,4,ITPL Main Road,53987,6.55,85.4,0,44.88,92.56,Sunday,Morning,6,1,1
6705,2023-08-16 05:20:00,Whitefield,12.974975,77.726673,Wednesday,5,Light,Overcast,Under Construction,Motorcycle,Moderate,Minor,Ignoring Signal,Unknown,0,1,Marathahalli Bridge,50409,13.25,86.56,0,70.19,61.17,Wednesday,Morning,2,8,0
6706,2023-01-06 15:01:00,Indiranagar,12.974083,77.63861,Friday,15,Light,Cloudy,Potholes,Car,Moderate,Serious,Drunk Driving,Unknown,0,4,CMH Road,18512,37.25,30.0,2,61.5,54.39,Friday,Afternoon,4,1,0
6707,2023-10-13 15:57:00,Indiranagar,12.985609,77.639588,Friday,15,Light,Clear,Potholes,Car,Moderate,Serious,Speeding,No Helmet,0,3,CMH Road,45826,12.52,69.25,0,78.12,85.34,Friday,Afternoon,4,10,0
6708,2023-08-28 10:39:00,Indiranagar,12.972129,77.644302,Monday,10,Heavy,Haze,Potholes,Car,Moderate,Serious,Ignoring Signal,Overspeeding,0,3,CMH Road,37465,22.85,53.77,0,57.05,60.57,Monday,Morning,0,8,0
6709,2023-04-08 10:00:00,Koramangala,12.938589,77.61771,Saturday,10,Heavy,Haze,Under Construction,Bicycle,Minor,Minor,Speeding,Overspeeding,0,1,Sony World Junction,52027,14.35,86.48,0,82.99,98.97,Saturday,Morning,5,4,1
6710,2023-02-17 20:23:00,HSR Layout,12.922,77.654729,Friday,20,Heavy,Foggy,Dry,Bus,Severe,Serious,Speeding,No Helmet,0,1,Outer Ring Road,27365,30.32,42.8,1,72.48,98.02,Friday,Evening,4,2,0
6711,2023-10-09 23:01:00,Whitefield,12.97988,77.733565,Monday,23,Light,Clear,Under Construction,Bicycle,Minor,Minor,Ignoring Signal,No Helmet,0,2,ITPL Main Road,38523,19.92,63.44,1,37.89,64.44,Monday,Night,0,10,0
